Bus Body,Date,Packet,Slot,Latitude,Longitude,Place
ABP18,2020-03-17,18,3,23.045796,72.534745,"Swaminarayan Mandir, Drive-in Road, Gurukul, Memnagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP18,2020-03-17,18,4,23.058951999999998,72.513632,"Thaltej, Bhadaj, Daskroi Taluka, Ahmedabad District, Gujarat, 380059, India"
ABP18,2020-03-17,18,5,23.049275,72.492039,"Thaltej, Bhadaj, Daskroi Taluka, Ahmedabad District, Gujarat, 380059, India"
ABP18,2020-03-17,18,6,23.054807999999998,72.472144,"Ranchhod pura, Kalol Taluka, Gandhinagar District, Gujarat, 380058, India"
ABP18,2020-03-17,19,1,23.052765,72.472604,"Shilaj, Daskroi Taluka, Ahmedabad District, Gujarat, 380058, India"
ABP18,2020-03-17,19,2,23.050521,72.499085,"Thaltej, Bhadaj, Daskroi Taluka, Ahmedabad District, Gujarat, 380059, India"
ABP18,2020-03-17,19,3,23.049891,72.518348,"Drive-in Road, Gurukul, Memnagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP18,2020-03-17,19,4,23.046039999999998,72.539585,"Manav Mandir, Drive-in Road, Gurukul, Memnagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP18,2020-03-17,19,5,23.035573,72.56402800000001,"Navrangpura, Commerce College Road, Usmanpura, Navrangpura, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380009, India"
ABP18,2020-03-17,19,6,23.025242000000002,72.580768,"Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP18,2020-03-17,20,1,23.036189999999998,72.562148,"SPEC INDIA, Commerce College Road, Usmanpura, Navrangpura, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380009, India"
ABP18,2020-03-17,20,2,23.044184,72.54205999999999,"Helmet Cross Roads Bus Station, 132 Ft. Ring Road, Gurukul, Memnagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380052, India"
ABP18,2020-03-17,20,3,23.044211999999998,72.541981,"Helmet Cross Roads Bus Station, 132 Ft. Ring Road, Gurukul, Memnagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380052, India"
ABP18,2020-03-17,20,4,23.044143,72.54203299999999,"Helmet Cross Roads Bus Station, 132 Ft. Ring Road, Gurukul, Memnagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380052, India"
ABP18,2020-03-17,20,5,23.044224,72.542051,"Helmet Cross Roads Bus Station, 132 Ft. Ring Road, Gurukul, Memnagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380052, India"
ABP18,2020-03-17,20,6,23.044229,72.542046,"Helmet Cross Roads Bus Station, 132 Ft. Ring Road, Gurukul, Memnagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380052, India"
ABP18,2020-03-17,21,1,0.0,0.0,Soul Buoy
ABP18,2020-03-17,21,2,0.0,0.0,Soul Buoy
ABP18,2020-03-17,21,3,0.0,0.0,Soul Buoy
ABP18,2020-03-17,21,4,0.0,0.0,Soul Buoy
ABP18,2020-03-17,21,5,0.0,0.0,Soul Buoy
ABP18,2020-03-17,21,6,0.0,0.0,Soul Buoy
ABP18,2020-03-17,22,1,0.0,0.0,Soul Buoy
ABP18,2020-03-17,22,2,0.0,0.0,Soul Buoy
ABP18,2020-03-17,22,3,0.0,0.0,Soul Buoy
ABP18,2020-03-17,22,4,0.0,0.0,Soul Buoy
ABP18,2020-03-17,22,5,0.0,0.0,Soul Buoy
ABP18,2020-03-17,22,6,0.0,0.0,Soul Buoy
ABP18,2020-03-17,23,1,0.0,0.0,Soul Buoy
ABP18,2020-03-17,23,2,0.0,0.0,Soul Buoy
ABP18,2020-03-17,23,3,0.0,0.0,Soul Buoy
ABP18,2020-03-17,23,4,23.044235999999998,72.541988,"Helmet Cross Roads Bus Station, 132 Ft. Ring Road, Gurukul, Memnagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380052, India"
ABP18,2020-03-17,23,5,23.0442,72.542252,"Helmet Cross Roads Bus Station, 132 Ft. Ring Road, Gurukul, Memnagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380052, India"
ABP18,2020-03-17,23,6,23.044221,72.542277,"Helmet Cross Roads Bus Station, 132 Ft. Ring Road, Gurukul, Memnagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380052, India"
ABP24,2020-03-17,5,1,0.0,0.0,Soul Buoy
ABP24,2020-03-17,5,2,0.0,0.0,Soul Buoy
ABP24,2020-03-17,5,3,0.0,0.0,Soul Buoy
ABP24,2020-03-17,5,4,0.0,0.0,Soul Buoy
ABP24,2020-03-17,5,5,0.0,0.0,Soul Buoy
ABP24,2020-03-17,5,6,0.0,0.0,Soul Buoy
ABP24,2020-03-17,6,1,0.0,0.0,Soul Buoy
ABP24,2020-03-17,6,2,0.0,0.0,Soul Buoy
ABP24,2020-03-17,6,3,0.0,0.0,Soul Buoy
ABP24,2020-03-17,6,4,0.0,0.0,Soul Buoy
ABP24,2020-03-17,6,5,23.044173,72.542592,"Helmet Cross Roads Bus Station, 132 Ft. Ring Road, Gurukul, Memnagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380052, India"
ABP24,2020-03-17,6,6,23.044188000000002,72.542594,"Helmet Cross Roads Bus Station, 132 Ft. Ring Road, Gurukul, Memnagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380052, India"
ABP24,2020-03-17,7,1,23.044155,72.542546,"Helmet Cross Roads Bus Station, 132 Ft. Ring Road, Gurukul, Memnagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380052, India"
ABP24,2020-03-17,7,2,23.044176999999998,72.542568,"Helmet Cross Roads Bus Station, 132 Ft. Ring Road, Gurukul, Memnagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380052, India"
ABP24,2020-03-17,7,3,0.0,0.0,Soul Buoy
ABP24,2020-03-17,7,4,0.0,0.0,Soul Buoy
ABP24,2020-03-17,7,5,0.0,0.0,Soul Buoy
ABP24,2020-03-17,7,6,0.0,0.0,Soul Buoy
ABP24,2020-03-17,8,1,0.0,0.0,Soul Buoy
ABP24,2020-03-17,8,2,0.0,0.0,Soul Buoy
ABP24,2020-03-17,8,3,0.0,0.0,Soul Buoy
ABP24,2020-03-17,8,4,0.0,0.0,Soul Buoy
ABP24,2020-03-17,8,5,23.044193,72.542576,"Helmet Cross Roads Bus Station, 132 Ft. Ring Road, Gurukul, Memnagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380052, India"
ABP24,2020-03-17,8,6,23.044129,72.542527,"Helmet Cross Roads Bus Station, 132 Ft. Ring Road, Gurukul, Memnagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380052, India"
ABP24,2020-03-17,9,1,23.044165,72.542547,"Helmet Cross Roads Bus Station, 132 Ft. Ring Road, Gurukul, Memnagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380052, India"
ABP24,2020-03-17,9,2,23.044515,72.542412,"Helmet Cross Roads Bus Station, 132 Ft. Ring Road, Gurukul, Memnagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380052, India"
ABP24,2020-03-17,9,3,23.044610000000002,72.542464,"Helmet Cross Roads Bus Station, 132 Ft. Ring Road, Gurukul, Memnagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380052, India"
ABP24,2020-03-17,9,4,23.039343,72.555084,"Ahmedabad University Office Building, Commerce Six Road Cricle, Gulbai tekra, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380009, India"
ABP24,2020-03-17,9,5,23.035408,72.564421,"Usmanpura, Navrangpura, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380014, India"
ABP24,2020-03-17,9,6,23.026828,72.580659,"Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,10,1,23.037806,72.587813,"Madhupura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,10,2,23.057819,72.59095400000001,"Airport Road, Shahibaug, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,10,3,23.081733,72.616298,"Airport Circle, Ambavadi / kubernagar, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 382475, India"
ABP24,2020-03-17,10,4,23.091801999999998,72.654749,"Kotarpur, Airport Road, Naroda, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382325, India"
ABP24,2020-03-17,10,5,23.094247,72.675901,"Naroda gidc factory road, Naroda GIDC, Naroda, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382325, India"
ABP24,2020-03-17,10,6,23.094231,72.675905,"Naroda gidc factory road, Naroda GIDC, Naroda, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382325, India"
ABP24,2020-03-17,11,1,23.096759,72.673833,"Naroda gidc factory road, Naroda GIDC, Hanspura, Daskroi Taluka, Ahmedabad District, Gujarat, 382330, India"
ABP24,2020-03-17,11,2,23.086139000000003,72.639803,"Airport Road, Hansol, Ambavadi / kubernagar, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 382475, India"
ABP24,2020-03-17,11,3,23.071859,72.60394699999999,"Airport Road, Shahibaug, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,11,4,23.044746,72.589682,"BAPS Swaminarayan Temple, Navnitlal Ranchodlal Marg, Madhupura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,11,5,23.02656,72.580689,"Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,11,6,23.026763,72.580543,"Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,12,1,23.026879,72.580569,"Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,12,2,23.027502,72.5812,"Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,12,3,23.043554,72.589499,"Bus stand(from Jodhpur), Dr. Ambedkar Road, Madhupura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,12,4,23.065104,72.599867,"Airport Road, Shahibaug, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,12,5,23.086125,72.635673,"Airport Road, Hansol, Ambavadi / kubernagar, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 382475, India"
ABP24,2020-03-17,12,6,23.100089,72.67042099999999,"Naroda gidc factory road, Naroda GIDC, Naroda, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382325, India"
ABP24,2020-03-17,13,1,23.094227,72.675972,"Naroda gidc factory road, Naroda GIDC, Naroda, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382325, India"
ABP24,2020-03-17,13,2,23.094224,72.67597099999999,"Naroda gidc factory road, Naroda GIDC, Naroda, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382325, India"
ABP24,2020-03-17,13,3,23.094186999999998,72.676015,"Naroda gidc factory road, Naroda GIDC, Naroda, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382325, India"
ABP24,2020-03-17,13,4,23.094266,72.67596800000001,"Naroda gidc factory road, Naroda GIDC, Naroda, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382325, India"
ABP24,2020-03-17,13,5,0.0,0.0,Soul Buoy
ABP24,2020-03-17,13,6,23.099497,72.671243,"Naroda gidc factory road, Naroda GIDC, Naroda, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382325, India"
ABP24,2020-03-17,14,1,23.085977,72.633636,"Jeevandeep Hospital, Sardanagar, Airport Road, Hansol, Ambavadi / kubernagar, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 382475, India"
ABP24,2020-03-17,14,2,23.063164999999998,72.597732,"Airport Road, Shahibaug, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,14,3,23.037313,72.587891,"Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,14,4,23.026576000000002,72.58051,"Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,14,5,23.026594,72.580527,"Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,14,6,23.026554,72.580561,"Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,15,1,23.026578,72.58058199999999,"Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,15,2,23.026595,72.58057099999999,"Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,15,3,0.0,0.0,Soul Buoy
ABP24,2020-03-17,15,4,23.026632,72.580602,"Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,15,5,23.046657,72.58955,"Madhupura Market, Dr. Ambedkar Road, Madhupura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,15,6,23.076663,72.607913,"Airport Road, Shahibaug, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,16,1,23.090334,72.651997,"Airport Road, Naroda, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382325, India"
ABP24,2020-03-17,16,2,0.0,0.0,Soul Buoy
ABP24,2020-03-17,16,3,0.0,0.0,Soul Buoy
ABP24,2020-03-17,16,4,0.0,0.0,Soul Buoy
ABP24,2020-03-17,16,5,23.094164000000003,72.67591800000001,"Naroda gidc factory road, Naroda GIDC, Naroda, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382325, India"
ABP24,2020-03-17,16,6,23.094205,72.675935,"Naroda gidc factory road, Naroda GIDC, Naroda, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382325, India"
ABP24,2020-03-17,17,1,23.094203,72.675925,"Naroda gidc factory road, Naroda GIDC, Naroda, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382325, India"
ABP24,2020-03-17,17,2,23.094213,72.675923,"Naroda gidc factory road, Naroda GIDC, Naroda, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382325, India"
ABP24,2020-03-17,17,3,0.0,0.0,Soul Buoy
ABP24,2020-03-17,17,4,0.0,0.0,Soul Buoy
ABP24,2020-03-17,17,5,0.0,0.0,Soul Buoy
ABP24,2020-03-17,17,6,23.092596,72.65647,"Naroda, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382325, India"
ABP24,2020-03-17,18,1,23.085387,72.62212099999999,"Airport Road, Hansol, Ambavadi / kubernagar, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 382475, India"
ABP24,2020-03-17,18,2,23.06298,72.59734499999999,"Airport Road, Shahibaug, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,18,3,23.03755,72.587964,"Madhupura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,18,4,23.026477,72.580636,"Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,18,5,0.0,0.0,Soul Buoy
ABP24,2020-03-17,18,6,0.0,0.0,Soul Buoy
ABP24,2020-03-17,19,1,0.0,0.0,Soul Buoy
ABP24,2020-03-17,19,2,0.0,0.0,Soul Buoy
ABP24,2020-03-17,19,3,23.026667,72.58051999999999,"Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,19,4,23.034432000000002,72.585787,"Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,19,5,23.053464,72.59052700000001,"Dudheshwar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,19,6,23.08094,72.61497,"Airport Road, Shahibaug, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,20,1,23.091127,72.64613,"Airport Road, Ambavadi / kubernagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,20,2,23.094181,72.67598000000001,"Naroda gidc factory road, Naroda GIDC, Naroda, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382325, India"
ABP24,2020-03-17,20,3,23.094413,72.67581,"Naroda gidc factory road, Naroda GIDC, Naroda, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382325, India"
ABP24,2020-03-17,20,4,23.092001,72.647322,"Airport Road, Ambavadi / kubernagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,20,5,23.079094,72.610987,"Airport Road, Shahibaug, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,20,6,23.049297,72.58972800000001,"Madhupura Market, Dr. Ambedkar Road, Madhupura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,21,1,23.026528,72.58138000000001,"Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,21,2,0.0,0.0,Soul Buoy
ABP24,2020-03-17,21,3,0.0,0.0,Soul Buoy
ABP24,2020-03-17,21,4,0.0,0.0,Soul Buoy
ABP24,2020-03-17,21,5,0.0,0.0,Soul Buoy
ABP24,2020-03-17,21,6,0.0,0.0,Soul Buoy
ABP24,2020-03-17,22,1,23.024822,72.57895,"Lal Darwaja AMTS Bus Stop, Ellisbridge, Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,22,2,23.047334,72.58960400000001,"Madhupura Market, Dr. Ambedkar Road, Madhupura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,22,3,23.074485,72.60521700000001,"Sabarmati, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,22,4,23.090574,72.651416,"Airport Road, Ambavadi / kubernagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,22,5,23.099173,72.671625,"Naroda gidc factory road, Naroda GIDC, Naroda, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382325, India"
ABP24,2020-03-17,22,6,23.085741,72.63031099999999,"Kothari Hospital, Ahmedabad, Airport Road, Hansol, Ambavadi / kubernagar, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 382475, India"
ABP24,2020-03-17,23,1,23.05179,72.59030200000001,"Dr. Ambedkar Road, Madhupura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,23,2,23.023504,72.57916999999999,"Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,23,3,23.038794,72.553213,"School of Engineering and Applied Science, University Road, Gurukul, Gulbai tekra, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP24,2020-03-17,23,4,0.0,0.0,Soul Buoy
ABP24,2020-03-17,23,5,23.044514000000003,72.542383,"Helmet Cross Roads Bus Station, 132 Ft. Ring Road, Gurukul, Memnagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380052, India"
ABP24,2020-03-17,23,6,0.0,0.0,Soul Buoy
ABP36,2020-03-17,5,1,0.0,0.0,Soul Buoy
ABP36,2020-03-17,5,2,0.0,0.0,Soul Buoy
ABP36,2020-03-17,5,3,0.0,0.0,Soul Buoy
ABP36,2020-03-17,5,4,0.0,0.0,Soul Buoy
ABP36,2020-03-17,5,5,0.0,0.0,Soul Buoy
ABP36,2020-03-17,5,6,0.0,0.0,Soul Buoy
ABP36,2020-03-17,6,1,0.0,0.0,Soul Buoy
ABP36,2020-03-17,6,2,0.0,0.0,Soul Buoy
ABP36,2020-03-17,6,3,0.0,0.0,Soul Buoy
ABP36,2020-03-17,6,4,0.0,0.0,Soul Buoy
ABP36,2020-03-17,6,5,0.0,0.0,Soul Buoy
ABP36,2020-03-17,6,6,0.0,0.0,Soul Buoy
ABP36,2020-03-17,7,1,0.0,0.0,Soul Buoy
ABP36,2020-03-17,7,2,0.0,0.0,Soul Buoy
ABP36,2020-03-17,7,3,0.0,0.0,Soul Buoy
ABP36,2020-03-17,7,4,0.0,0.0,Soul Buoy
ABP36,2020-03-17,7,5,0.0,0.0,Soul Buoy
ABP36,2020-03-17,7,6,0.0,0.0,Soul Buoy
ABP36,2020-03-17,8,1,0.0,0.0,Soul Buoy
ABP36,2020-03-17,8,2,0.0,0.0,Soul Buoy
ABP36,2020-03-17,8,3,0.0,0.0,Soul Buoy
ABP36,2020-03-17,8,4,0.0,0.0,Soul Buoy
ABP36,2020-03-17,8,5,0.0,0.0,Soul Buoy
ABP36,2020-03-17,8,6,23.044134,72.542462,"Helmet Cross Roads Bus Station, 132 Ft. Ring Road, Gurukul, Memnagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380052, India"
ABP36,2020-03-17,9,1,23.03516,72.56447299999999,"Usmanpura, Navrangpura, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380009, India"
ABP36,2020-03-17,9,2,23.024652,72.578366,"Lal Darwaja AMTS Bus Stop, Ellisbridge, Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP36,2020-03-17,9,3,23.028314,72.581411,"Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP36,2020-03-17,9,4,23.055826,72.590935,"Eye Research Centre And Retina Foundation, Airport Road, Shahibaug, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380004, India"
ABP36,2020-03-17,9,5,23.079688,72.611981,"Airport Road, Shahibaug, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP36,2020-03-17,9,6,23.091336,72.653846,"Airport Road, Naroda, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382325, India"
ABP36,2020-03-17,10,1,23.094179999999998,72.675954,"Naroda gidc factory road, Naroda GIDC, Naroda, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382325, India"
ABP36,2020-03-17,10,2,23.094173,72.67594,"Naroda gidc factory road, Naroda GIDC, Naroda, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382325, India"
ABP36,2020-03-17,10,3,23.094192,72.675985,"Naroda gidc factory road, Naroda GIDC, Naroda, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382325, India"
ABP36,2020-03-17,10,4,23.094279,72.675864,"Naroda gidc factory road, Naroda GIDC, Naroda, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382325, India"
ABP36,2020-03-17,10,5,23.087809,72.642664,"Airport Road, Ambavadi / kubernagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP36,2020-03-17,10,6,23.071968,72.604045,"Airport Road, Shahibaug, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP36,2020-03-17,11,1,23.039704999999998,72.58850600000001,"Madhupura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP36,2020-03-17,11,2,23.026521,72.580702,"Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP36,2020-03-17,11,3,0.0,0.0,Soul Buoy
ABP36,2020-03-17,11,4,0.0,0.0,Soul Buoy
ABP36,2020-03-17,11,5,23.026625,72.580566,"Gita Mandir, Dhalgarvad -khadia, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP36,2020-03-17,11,6,23.043714,72.589504,"Madhupura, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP36,2020-03-17,12,1,23.073417000000003,72.605232,"Airport Road, Shahibaug, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP36,2020-03-17,12,2,23.089461,72.644337,"Airport Road, Ambavadi / kubernagar, Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India"
ABP36,2020-03-17,12,3,23.094588,72.67584599999999,"Naroda gidc factory road, Naroda GIDC, Naroda, Ahmadabad City Taluka, Gandhinagar District, Gujarat, 382325, India"
